id_transaccion,id_cliente,nombre_cliente,cuenta_origen,fecha,monto,divisa,tipo_transaccion,ciudad,cuenta_destino,categoria_comercio
8999,6642,Paul Hodges,ES74499522749759596632,02/04/2025,24402.8,EUR,compra,Monterrey,,servicios
9000,2559,Joseph Wallace,ES76056445571071452099,05/06/2025,19564.86,EUR,compra,Leon,,restaurante
9001,5822,John Moore Jr.,ES92146116898171622957,12/07/2025,14207.04,MXN,transferencia,Merida,ES74083761472093272906,
9002,8159,Connie Larsen,ES87071619013301417668,29/08/2025,21635.85,EUR,compra,Torreon,,supermercado
9003,7674,Brooke Clark,ES40401854992864645577,15/06/2025,2182.07,MXN,retiro,Tijuana,,
9004,9426,Amanda Paul,ES45930920760838929306,09/09/2025,5609.35,EUR,transferencia,Torreon,ES87955662641956647183,
9005,2121,Garrett Turner,ES84800242921206853195,03/09/2025,9079.49,USD,compra,Queretaro,,tecnologia
9006,7098,Katherine Bishop,ES87715194855191105655,01/09/2025,884.96,MXN,transferencia,Leon,ES77900904679861538671,
9007,7643,Stephen Martin,ES85633310378931262231,22/09/2025,19906.67,USD,transferencia,CDMX,ES75127030283554798799,
9008,4668,Abigail Freeman,ES48955195911932548672,11/06/2025,25180.3,MXN,transferencia,Queretaro,ES45084875067620439968,
9009,8458,Alyssa Davenport,ES49203062558421885171,05/07/2025,27107.97,USD,compra,Juarez,,viajes
9010,4639,Gilbert Jones,ES15136848928220481278,19/07/2025,15590.12,MXN,retiro,Puebla,,
9011,7840,Sarah Ferguson,ES99573924254459501498,30/07/2025,39569.54,EUR,retiro,Monterrey,,
9012,1531,Mr. Adam Hughes,ES90372467279756088808,06/06/2025,6132.99,USD,transferencia,Leon,ES67219304032941496155,
9013,5630,Brendan Armstrong,ES13433944775560240391,22/05/2025,10140.37,MXN,compra,Tijuana,,supermercado
9014,1527,Melanie Ryan,ES19703603059252720438,19/07/2025,35240.77,USD,retiro,Tijuana,,
9015,9421,Cassandra Stevens,ES14288270115653727579,25/06/2025,13754.22,MXN,transferencia,Tijuana,ES12509148774523982424,
9016,4723,Donna Brown,ES81617968519101463168,01/05/2025,40820.41,USD,compra,Tijuana,,restaurante
9017,8073,Lauren James,ES78751610517689390215,07/05/2025,20214.66,MXN,transferencia,Monterrey,ES11574401859545683920,
9018,8281,Abigail Ferguson,ES33951814446401419731,02/05/2025,9458.64,USD,transferencia,CDMX,ES80746993423560328963,
9019,2551,Nicholas Petty,ES68707017643339487038,28/06/2025,23798.57,EUR,compra,Torreon,,restaurante
9020,3123,Lori Ramos,ES64523691652963065280,25/07/2025,23088.39,EUR,compra,Leon,,tecnologia
9021,8196,Beth Bryant,ES51672870726854161899,31/05/2025,19401.71,USD,transferencia,Monterrey,ES53775085748010248266,
9022,5577,Amanda Rogers,ES58566318682458650304,27/08/2025,38692.69,EUR,retiro,Guadalajara,,
9023,6524,Robert Cruz,ES54043320191695193924,22/08/2025,35955.14,MXN,retiro,CDMX,,
9024,1726,James Arias,ES54682547495033827058,23/09/2025,20848.25,EUR,transferencia,Guadalajara,ES34694670853688318163,
9025,5548,Timothy Brown,ES94549064045881657216,10/04/2025,17906.87,USD,transferencia,Torreon,ES31987503075203871781,
9026,2086,Bianca Rogers,ES45341461139412943593,06/06/2025,30803.06,USD,retiro,Tijuana,,
9027,3653,Jessica Smith,ES88253134023278520354,02/05/2025,21541.48,MXN,transferencia,Merida,ES77181155171721588072,
9028,8026,Jason Brown,ES86595932790530800641,09/07/2025,36722.78,MXN,transferencia,CDMX,ES69095883100568403770,
9029,4419,Shannon Jordan,ES28636429374206411270,03/06/2025,36222.18,EUR,transferencia,Monterrey,ES71367228277258281639,
9030,5392,Morgan Parker,ES98720206460753639454,17/09/2025,19495.25,USD,compra,Queretaro,,tecnologia
9031,7554,Jill Randolph,ES75839620160352550057,09/06/2025,12251.78,MXN,compra,Leon,,servicios
9032,6185,Allison Fisher,ES47272551163526269401,11/09/2025,20696.39,USD,retiro,Puebla,,
9033,3092,Brian Sutton,ES75490813504418268613,08/07/2025,25698.5,MXN,transferencia,Monterrey,ES28883526930773432642,
9034,3257,Travis Lopez,ES35809570918622338285,27/04/2025,8648.76,EUR,compra,Torreon,,tecnologia
9035,6577,Thomas Ferguson,ES46272256716600970122,11/06/2025,26753.37,EUR,compra,Juarez,,viajes
9036,6877,Chad Cunningham,ES28854550425896770050,06/08/2025,23211.91,MXN,retiro,Queretaro,,
9037,6653,Michael Drake,ES62129593698662400648,28/08/2025,39956.73,EUR,transferencia,Leon,ES56378770923333998215,
9038,1492,Scott Rogers,ES94154581900268424617,14/09/2025,10034.2,USD,transferencia,Juarez,ES69394231458965051029,
9039,7344,Matthew Black,ES28573609967000154709,16/05/2025,3749.47,USD,retiro,Puebla,,
9040,7779,Elizabeth Hobbs,ES36001393633034593880,06/06/2025,31643.87,MXN,transferencia,Monterrey,ES93107609736336389685,
9041,2139,Nina Sandoval,ES46700829928823141811,11/07/2025,22605.17,MXN,transferencia,Juarez,ES33510328245473017856,
9042,8108,Chad Jones,ES57793177952158174847,25/06/2025,17788.53,USD,transferencia,Tijuana,ES26254704272334856706,
9043,6793,Nicholas Heath,ES31217193996860652831,14/08/2025,33125.39,EUR,compra,Leon,,servicios
9044,3017,Claire Campbell,ES56441446207737628844,02/08/2025,16847.06,USD,transferencia,CDMX,ES25976516385873197154,
9045,2065,Joshua Hughes,ES58948043301883965811,30/08/2025,691.01,EUR,compra,Queretaro,,tecnologia
9046,5103,Marvin King,ES96628797502505356431,07/06/2025,6078.83,USD,transferencia,Guadalajara,ES68484975494345292362,
9047,5902,David Sawyer,ES66514287395116879886,20/07/2025,2615.25,MXN,transferencia,Torreon,ES49052025955780213923,
9048,7074,Julie Bowers,ES81038033788631791689,31/05/2025,22650.29,MXN,retiro,CDMX,,
9049,4850,Yesenia Thornton,ES33118816152591350044,25/07/2025,3175.06,USD,compra,Puebla,,viajes
9050,9410,Juan Mann,ES21729650354089204650,02/08/2025,45023.38,EUR,compra,Merida,,restaurante
9051,3924,Erin Christian,ES60372674096061415257,13/08/2025,27565.59,MXN,compra,Monterrey,,servicios
9052,5728,Shawna Garner,ES14400312921085299158,09/09/2025,12902.53,MXN,retiro,Queretaro,,
9053,3306,Ashley Pierce MD,ES95702039585020965332,04/09/2025,16545.05,MXN,retiro,Tijuana,,
9054,3416,David Massey,ES92486461913229816236,17/09/2025,384.54,EUR,transferencia,Juarez,ES77772401985852233608,
9055,7618,Paul Fox,ES21486331263687770085,07/06/2025,44243.07,EUR,transferencia,Juarez,ES84502080094623911187,
9056,8411,Lee Brown,ES61471827151929431527,24/06/2025,44296.59,MXN,transferencia,Puebla,ES30359249891690063970,
9057,6925,Alex Cortez MD,ES64385831502568753534,10/05/2025,13031.98,MXN,compra,Guadalajara,,supermercado
9058,8384,Kimberly Garner,ES83160613198305180104,08/05/2025,31125.22,USD,compra,Monterrey,,restaurante
9059,1310,Stacey Weber MD,ES53053475895285555776,31/05/2025,24262.52,MXN,transferencia,Queretaro,ES25878506109998874235,
9060,6760,Kristin Murphy,ES97359268078416802327,02/09/2025,27322.36,MXN,retiro,Queretaro,,
9061,2241,Anthony Nelson,ES49403197332278465663,04/04/2025,37998.94,USD,transferencia,Guadalajara,ES34605590851098438105,
9062,8585,Joshua Edwards,ES66230003051211932737,02/04/2025,46319.59,EUR,transferencia,Monterrey,ES42486171312320884644,
9063,5359,Paul Carey,ES70831699453711529590,03/07/2025,49510.85,MXN,compra,Juarez,,ropa
9064,6302,Mark Young MD,ES87022069803089932391,27/07/2025,41694.15,USD,retiro,CDMX,,
9065,3886,Darryl Bond,ES20756487012385339778,17/04/2025,46929.78,MXN,compra,Queretaro,,ropa
9066,2064,David King,ES45507295702476924901,12/06/2025,12493.04,MXN,compra,Leon,,viajes
9067,1559,Barry Roberts,ES92609722143456704129,21/04/2025,8055.25,EUR,compra,Monterrey,,supermercado
9068,5796,Courtney Ali,ES31051734896455733945,19/04/2025,27278.68,EUR,transferencia,CDMX,ES43538929570727567737,
9069,3005,James Gonzalez,ES43918007351040777665,28/06/2025,48306.28,EUR,compra,Guadalajara,,ropa
9070,1884,Randy Davis,ES78413495006296266354,24/06/2025,38372.81,EUR,compra,Monterrey,,tecnologia
9071,2295,Cindy Watson,ES46551008229925143970,16/09/2025,31816.19,USD,transferencia,Merida,ES19819562101974715180,
9072,9086,Stefanie Ferguson,ES50193754199213569517,18/06/2025,29429.15,USD,transferencia,Monterrey,ES98082049003667629348,
9073,4173,Ashley Evans,ES68125694327019351001,01/09/2025,13137.11,USD,transferencia,Puebla,ES62674548413769302731,
9074,3786,Angela Ward,ES79239009301350480117,29/03/2025,3273.78,MXN,transferencia,Queretaro,ES83531597929560906547,
9075,8886,Crystal Williams,ES27510251020557336039,18/06/2025,34938.57,MXN,compra,Guadalajara,,viajes
9076,4953,John Beck,ES99956166406128929006,22/07/2025,35841.83,MXN,retiro,Puebla,,
9077,1555,Jared Fisher,ES44971289809417437756,22/07/2025,34561.24,EUR,retiro,Juarez,,
9078,6336,Dustin Gross,ES40979684383081955754,10/05/2025,12990.6,MXN,transferencia,Leon,ES14819753998330753925,
9079,2196,Christine Robles,ES85186890111966693653,29/08/2025,25227.85,USD,transferencia,Tijuana,ES28785977057863756327,
9080,3835,Dr. Steven Robinson,ES19513219916021856423,17/09/2025,22357.66,USD,retiro,Juarez,,
9081,7448,Rachel Mullen,ES10364337429629087673,19/09/2025,6321.84,EUR,compra,Guadalajara,,ropa
9082,9834,Darrell Rivera,ES32653369708512302347,17/08/2025,24670.15,EUR,retiro,Puebla,,
9083,1350,Angela Miranda,ES34524111699486573175,16/08/2025,9160.55,EUR,transferencia,Leon,ES34141184234919378005,
9084,6598,Jeffery Woods,ES43048621316101974255,17/09/2025,20171.82,MXN,transferencia,Juarez,ES13927670518111114513,
9085,7260,Jeffrey Kelley,ES91245825126845745077,21/09/2025,30372.14,EUR,transferencia,Leon,ES76040263438186893437,
9086,4088,Daniel Brock,ES43920753705782187827,14/04/2025,17396.85,EUR,transferencia,Guadalajara,ES59567803767462249055,
9087,5950,Kelly Taylor,ES97127828773362334074,07/05/2025,26702.92,MXN,retiro,Puebla,,
9088,4131,Marcus Kelly,ES23335240305409399602,18/04/2025,19354.12,MXN,compra,Tijuana,,ropa
9089,7671,Susan Stephens,ES66236976700753496003,18/07/2025,1883.76,MXN,transferencia,Tijuana,ES50936906069138019051,
9090,7142,Theresa Barron,ES91687100691337226309,25/06/2025,37163.7,MXN,retiro,Juarez,,
9091,8805,Dawn Hartman,ES61300867849434285405,10/06/2025,8164.49,EUR,compra,Puebla,,ropa
9092,5546,Lorraine Thompson,ES65028858184668234216,28/08/2025,40722.41,MXN,retiro,Merida,,
9093,8919,Patrick Shaw,ES44784808393338363187,25/05/2025,47608.87,MXN,retiro,Tijuana,,
9094,2735,Anthony Santiago,ES34665781727999226096,19/05/2025,39073.12,USD,transferencia,Leon,ES37464615393628071106,
9095,7847,Jessica Hansen,ES84215378814919884646,13/09/2025,12336.18,EUR,compra,Leon,,viajes
9096,5624,John Garcia,ES23182177917455301360,26/06/2025,10039.47,MXN,compra,Puebla,,ropa
9097,1615,Kenneth Torres,ES82630720147235450921,19/04/2025,35862.03,USD,retiro,Guadalajara,,
9098,1599,Wanda Medina,ES12078407738022504954,28/07/2025,44389.67,MXN,transferencia,Tijuana,ES57070836126695117838,
9099,8358,Vanessa Parker,ES67871429368683184575,20/04/2025,32876.51,MXN,transferencia,Leon,ES46385551881829201870,
9100,6578,Jennifer Lawrence,ES25123742150031071496,19/08/2025,47174.62,EUR,transferencia,Guadalajara,ES62188231506914527567,
9101,5672,Jacob Patrick,ES22644503972224666905,08/07/2025,12864.07,USD,compra,Torreon,,servicios
9102,8261,Jason Barr,ES72218268424098580796,29/04/2025,48371.07,MXN,compra,Queretaro,,tecnologia
9103,6199,Jessica Miller,ES62679076690388136039,01/08/2025,48869.02,EUR,retiro,Tijuana,,
9104,1532,Kelsey Scott,ES91181844270000600332,14/06/2025,27751.73,USD,transferencia,Torreon,ES84301212261119548634,
9105,7628,Diana Oconnor,ES59612754476058030880,30/05/2025,34107.73,USD,retiro,Tijuana,,
9106,8841,Jamie Johnson,ES59294903759158454105,21/09/2025,34532.04,USD,retiro,Juarez,,
9107,8581,Mr. John Brown,ES18594168269305674924,31/08/2025,3288.05,MXN,compra,Leon,,restaurante
9108,2583,Nicole Woodward,ES60234352055951039802,14/09/2025,36611.91,EUR,transferencia,Torreon,ES50614390800581143571,
9109,3797,Shawn Parker,ES27951491808487794593,28/03/2025,40201.7,MXN,transferencia,Guadalajara,ES12485850322526188938,
9110,5499,William Taylor,ES72265488809931394873,10/08/2025,37471.94,USD,compra,Queretaro,,restaurante
9111,5365,Lynn Stewart,ES79573169090331338139,30/08/2025,35354.26,MXN,compra,Queretaro,,servicios
9112,1669,Ethan Perez,ES12694026289083696366,23/04/2025,27090.16,USD,retiro,CDMX,,
9113,3864,Justin Washington,ES65101306598987740228,13/04/2025,22898.48,EUR,transferencia,Merida,ES18733257169906262047,
9114,9306,Michelle Martin,ES61178223902542935971,16/08/2025,34961.81,USD,retiro,Queretaro,,
9115,5456,Cody Woods,ES34762317995535792999,21/06/2025,5969,MXN,retiro,Merida,,
9116,7249,Austin Maxwell,ES57205581849239853192,08/09/2025,11528.82,MXN,transferencia,Monterrey,ES47991331077024928882,
9117,8611,Rebecca Hernandez,ES77588073298488754845,20/06/2025,7316.36,USD,transferencia,Guadalajara,ES46191880900496039797,
9118,8117,Matthew Sullivan,ES39918908507288120787,05/05/2025,33675.57,MXN,transferencia,Tijuana,ES75554212156022470846,
9119,8050,Virginia Stevens,ES46462611058028328239,09/05/2025,24719.93,EUR,transferencia,Monterrey,ES77781521456046044797,
9120,7459,Bryan Carlson,ES98068475110963564609,15/09/2025,22917.81,MXN,retiro,Puebla,,
9121,5756,Andrea Williams,ES74736996403922469493,18/04/2025,22241.35,EUR,retiro,CDMX,,
9122,3960,Ryan Parker,ES46550899997055892228,30/04/2025,47537.94,EUR,compra,CDMX,,viajes
9123,3249,Tina Miller,ES41256088947985574940,19/05/2025,3564.65,EUR,retiro,Juarez,,
9124,6368,Mark Sanchez,ES94326876817255460982,10/08/2025,31986.63,USD,transferencia,Juarez,ES34655531742669189604,
9125,2423,Stephanie Peck,ES72290582818128405944,31/07/2025,12132.16,USD,retiro,Guadalajara,,
9126,7672,Linda Martin,ES33507606260419672794,03/04/2025,11043.19,EUR,retiro,Torreon,,
9127,4309,Roy Williams,ES95263673815334526737,24/09/2025,8006.83,EUR,compra,Leon,,restaurante
9128,2443,Christine Hendrix,ES83219889674966831458,12/04/2025,730.6,EUR,retiro,Tijuana,,
9129,4120,Richard Jenkins,ES20279597285423724035,12/06/2025,9405.42,EUR,compra,Puebla,,tecnologia
9130,6588,Zachary Gates,ES46159527764277360959,13/07/2025,14222.39,EUR,compra,Puebla,,ropa
9131,8699,Kathleen Carroll,ES56033550543535962526,15/08/2025,28999.02,EUR,retiro,Leon,,
9132,7518,David Stuart,ES20213137538130113533,25/05/2025,26482.16,EUR,compra,Puebla,,restaurante
9133,7139,Brian Ramirez,ES63778742112179843126,18/07/2025,10888.98,USD,transferencia,Tijuana,ES94386975495514918041,
9134,1283,James Williams,ES79558388624323486341,06/08/2025,48405.13,MXN,transferencia,CDMX,ES15704739324705182938,
9135,1027,David Soto,ES61337276010943948548,21/04/2025,20289.8,EUR,transferencia,Queretaro,ES83503957568438519440,
9136,4832,Amber Malone,ES92266906495178446827,12/04/2025,25387.45,MXN,retiro,Tijuana,,
9137,5019,Rose Cox,ES84565649051727527541,21/08/2025,17180.77,MXN,retiro,Queretaro,,
9138,1586,James Holt,ES21327124274034093521,25/06/2025,41035.91,MXN,retiro,Monterrey,,
9139,5051,Brooke Mcconnell,ES71650749277324929814,15/07/2025,29823.2,MXN,transferencia,CDMX,ES68668174531442795770,
9140,7137,Gregory Ferguson,ES82865940396636552638,20/08/2025,41902.9,EUR,retiro,Merida,,
9141,6332,Jessica Perez,ES64674625612186997749,26/06/2025,373.69,USD,transferencia,Leon,ES19404116307533266252,
9142,7198,Jeffrey Barnes Jr.,ES66632193859767025360,16/04/2025,2076.71,MXN,retiro,Juarez,,
9143,1774,Michelle Dorsey,ES67898166245121483476,29/06/2025,901.98,MXN,transferencia,Puebla,ES54538642374116966159,
9144,7053,Christopher Fisher,ES27865651850797459925,25/04/2025,18281.44,USD,transferencia,Leon,ES44941232165302463398,
9145,7195,Nancy Ward,ES17168524211739567263,29/04/2025,21816.03,MXN,retiro,Guadalajara,,
9146,6725,Jared Lopez,ES64503879852039008264,21/07/2025,9677.6,MXN,transferencia,CDMX,ES53418316283951986257,
9147,6359,Cassandra Conner,ES31556686770802480207,27/05/2025,34654.88,MXN,compra,Guadalajara,,viajes
9148,7740,Stephanie Bartlett,ES21548844530532405634,29/05/2025,11113.22,EUR,compra,Puebla,,supermercado
9149,2439,Donald Curry,ES49489884647344174175,07/08/2025,15881.88,USD,compra,Torreon,,servicios
9150,1615,Savannah Franklin,ES78025169746030308917,22/08/2025,41808.91,USD,compra,Torreon,,ropa
9151,1887,Danielle Williamson,ES96490366273599075742,26/05/2025,16318.78,USD,transferencia,Guadalajara,ES70058897117285661955,
9152,3242,Christina Leon,ES71017315589551339229,24/04/2025,31270.58,USD,transferencia,Torreon,ES74273831737528776766,
9153,9360,Cindy Williams,ES74280748340416335510,29/08/2025,38624.09,USD,compra,Juarez,,servicios
9154,8583,Austin Carr,ES68083627306276031366,26/06/2025,16515.57,MXN,transferencia,Monterrey,ES42709983773670214298,
9155,6440,Shane Garcia,ES94018078868903214492,19/05/2025,48267.93,USD,retiro,Monterrey,,
9156,1816,Jessica Russo,ES66399150696252310004,05/05/2025,11644.17,USD,retiro,Queretaro,,
9157,2213,Robert Lee,ES90773846791746672303,20/09/2025,49428.73,MXN,compra,Tijuana,,viajes
9158,3753,Sara Cobb,ES75615267989352828494,02/09/2025,33181.95,MXN,retiro,Merida,,
9159,9979,Mary Wright,ES51809214223657791894,12/09/2025,13107.21,EUR,retiro,Guadalajara,,
9160,8385,Dawn Watson,ES58184061064835474886,02/05/2025,28856,EUR,retiro,Guadalajara,,
9161,5317,Ashley Cook,ES28852735418646565309,28/06/2025,30473.19,EUR,compra,Puebla,,viajes
9162,4131,Derrick Mann,ES46449560260270640932,26/05/2025,330.08,USD,retiro,Puebla,,
9163,6323,Katherine Fisher,ES94368461498714570070,03/05/2025,18385.6,USD,compra,Tijuana,,ropa
9164,4446,Patrick Ho,ES92204892098062372555,08/04/2025,23453.94,USD,compra,Guadalajara,,restaurante
9165,4837,Jennifer Donovan,ES72482565261987627170,31/03/2025,46508.34,USD,transferencia,Tijuana,ES26246592064460206484,
9166,8401,Dawn Hughes,ES54018795406379513284,17/09/2025,4917.73,MXN,retiro,Monterrey,,
9167,8138,Dr. Ryan Miller,ES66626701358381887239,23/05/2025,10779.81,MXN,compra,Merida,,ropa
9168,8942,Heather Harris,ES13208131765914947187,29/06/2025,16451.61,MXN,retiro,CDMX,,
9169,6190,Patricia Wallace,ES19312035879799767676,12/05/2025,47252.32,EUR,compra,Tijuana,,supermercado
9170,9397,Anthony Ruiz,ES61842833528226332216,28/04/2025,29399.99,EUR,transferencia,Leon,ES88631242204904515338,
9171,7134,Jeremy Hancock,ES72270967947781550328,24/05/2025,12033.54,MXN,retiro,Merida,,
9172,2567,Michael Baldwin,ES94828311265590494964,22/09/2025,9213.09,EUR,retiro,Queretaro,,
9173,9561,Karen Vasquez,ES71840945536988275726,08/05/2025,3959.37,EUR,compra,Queretaro,,restaurante
9174,7735,Michelle Cook,ES70482592452425849473,23/06/2025,32818.94,EUR,retiro,Leon,,
9175,8630,Pamela Keller,ES65382727045003295495,14/08/2025,26319.48,MXN,transferencia,CDMX,ES51228680412758411085,
9176,1439,Debra Carter,ES95387167126694153049,31/03/2025,21645.74,MXN,compra,CDMX,,servicios
9177,8721,James Lynch,ES38654428339660831615,21/09/2025,19541.27,MXN,retiro,Puebla,,
9178,2442,Lisa Martinez,ES88458780889901490383,11/08/2025,32472.5,EUR,retiro,Queretaro,,
9179,3760,Dawn Watson,ES80620416582395112693,23/06/2025,29428.48,EUR,retiro,Monterrey,,
9180,2622,Mary Smith,ES81570533937513005482,23/06/2025,44816.68,USD,transferencia,Juarez,ES15957356746707167562,
9181,9365,Erin Armstrong,ES80644900467370307373,21/08/2025,4857.84,USD,compra,Puebla,,restaurante
9182,3847,Amanda Smith,ES74317160328560147905,18/08/2025,3451.28,EUR,transferencia,Guadalajara,ES19414915681200448942,
9183,6415,Kyle Miranda,ES76155733090423109139,26/05/2025,3939.47,MXN,transferencia,CDMX,ES65995294595862724398,
9184,4578,Thomas Ruiz,ES58242142146806018255,29/06/2025,23471.31,MXN,transferencia,Torreon,ES51496473702340353170,
9185,2809,Steven Gonzalez,ES97709678244167937697,16/04/2025,8922.31,EUR,compra,Torreon,,viajes
9186,3518,Karen Jones,ES23624270766080608842,11/06/2025,35827.89,EUR,transferencia,Queretaro,ES34616759564828119136,
9187,9105,Stephanie Watson,ES57544934441820975903,21/04/2025,37254.52,EUR,retiro,Queretaro,,
9188,4021,Travis Nguyen,ES45982851427740479885,20/05/2025,17698.6,EUR,retiro,Guadalajara,,
9189,4045,Samantha Hall,ES31890661590093788994,07/06/2025,49642.93,EUR,compra,Leon,,supermercado
9190,4174,Lawrence Rosario,ES73400699620385163743,28/08/2025,1410.27,EUR,compra,Monterrey,,viajes
